date,open,high,low,close,volume,symbol,ret_1d,cum_ret,vol_ann,phase,year,month
2021-12-06 07:00:00,1.45,1.45,1.4,1.41,951815100,VNINDEX,-0.02083333333333337,45.360824742268036,17.590626664591717,2_COVID_Recovery,2021,12
2021-12-07 07:00:00,1.43,1.45,1.42,1.45,691695900,VNINDEX,0.028368794326241176,49.48453608247423,20.511022846199815,2_COVID_Recovery,2021,12
2021-12-08 07:00:00,1.45,1.46,1.45,1.45,732009400,VNINDEX,0.0,49.48453608247423,20.339336052258698,2_COVID_Recovery,2021,12
2021-12-09 07:00:00,1.45,1.47,1.45,1.47,631261500,VNINDEX,0.01379310344827589,51.546391752577314,20.81551895767551,2_COVID_Recovery,2021,12
2021-12-10 07:00:00,1.47,1.48,1.47,1.46,780120100,VNINDEX,-0.006802721088435382,50.51546391752577,20.82060084063304,2_COVID_Recovery,2021,12
2021-12-13 07:00:00,1.47,1.48,1.47,1.48,815155200,VNINDEX,0.013698630136986356,52.57731958762888,21.269878657481378,2_COVID_Recovery,2021,12
2021-12-14 07:00:00,1.48,1.49,1.47,1.48,914795700,VNINDEX,0.0,52.57731958762888,21.116275964395935,2_COVID_Recovery,2021,12
2021-12-15 07:00:00,1.48,1.48,1.47,1.48,861484300,VNINDEX,0.0,52.57731958762888,20.981321196699053,2_COVID_Recovery,2021,12
2021-12-16 07:00:00,1.48,1.48,1.47,1.48,889612700,VNINDEX,0.0,52.57731958762888,20.825689203385465,2_COVID_Recovery,2021,12
2021-12-17 07:00:00,1.48,1.49,1.48,1.48,1065320100,VNINDEX,0.0,52.57731958762888,20.15966441149176,2_COVID_Recovery,2021,12
2021-12-20 07:00:00,1.48,1.48,1.47,1.48,906869900,VNINDEX,0.0,52.57731958762888,20.15966441149176,2_COVID_Recovery,2021,12
2021-12-21 07:00:00,1.47,1.49,1.47,1.48,866421100,VNINDEX,0.0,52.57731958762888,20.045014424296433,2_COVID_Recovery,2021,12
2021-12-22 07:00:00,1.48,1.49,1.47,1.48,1031093800,VNINDEX,0.0,52.57731958762888,18.63128973396258,2_COVID_Recovery,2021,12
2021-12-23 07:00:00,1.48,1.48,1.45,1.46,1213160700,VNINDEX,-0.013513513513513487,50.51546391752577,19.00536208519558,2_COVID_Recovery,2021,12
2021-12-24 07:00:00,1.46,1.48,1.46,1.48,855008900,VNINDEX,0.013698630136986356,52.57731958762888,19.605489706350504,2_COVID_Recovery,2021,12
2021-12-27 07:00:00,1.48,1.49,1.47,1.49,715824500,VNINDEX,0.006756756756756799,53.60824742268042,19.600946721030454,2_COVID_Recovery,2021,12
2021-12-28 07:00:00,1.49,1.5,1.48,1.49,933584700,VNINDEX,0.0,53.60824742268042,19.600946721030454,2_COVID_Recovery,2021,12
2021-12-29 07:00:00,1.5,1.5,1.49,1.49,793769800,VNINDEX,0.0,53.60824742268042,19.456944824154085,2_COVID_Recovery,2021,12
2021-12-30 07:00:00,1.49,1.49,1.48,1.49,724365200,VNINDEX,0.0,53.60824742268042,19.29177971365546,2_COVID_Recovery,2021,12
2021-12-31 07:00:00,1.49,1.5,1.49,1.5,846534300,VNINDEX,0.006711409395973256,54.639175257731964,16.43392913115891,2_COVID_Recovery,2021,12
2022-01-04 07:00:00,1.51,1.53,1.51,1.53,839676500,VNINDEX,0.020000000000000018,57.73195876288661,15.225751895865553,3_TPDN_Crisis,2022,1
2022-01-05 07:00:00,1.53,1.54,1.52,1.52,987023800,VNINDEX,-0.006535947712418277,56.70103092783505,12.687014002884863,3_TPDN_Crisis,2022,1
2022-01-06 07:00:00,1.52,1.54,1.52,1.53,1087239800,VNINDEX,0.006578947368421018,57.73195876288661,12.73744312713461,3_TPDN_Crisis,2022,1
2022-01-07 07:00:00,1.53,1.53,1.52,1.53,951525400,VNINDEX,0.0,57.73195876288661,12.070498531630367,3_TPDN_Crisis,2022,1
2022-01-10 07:00:00,1.53,1.54,1.5,1.5,1210539300,VNINDEX,-0.019607843137254943,54.639175257731964,14.012791185587798,3_TPDN_Crisis,2022,1
2022-01-11 07:00:00,1.51,1.51,1.49,1.49,1157618000,VNINDEX,-0.00666666666666671,53.60824742268042,13.495166102079734,3_TPDN_Crisis,2022,1
2022-01-12 07:00:00,1.49,1.51,1.46,1.51,1104610300,VNINDEX,0.01342281879194629,55.670103092783506,14.26533903303809,3_TPDN_Crisis,2022,1
2022-01-13 07:00:00,1.52,1.52,1.5,1.5,977115800,VNINDEX,-0.0066225165562914245,54.639175257731964,14.520911331435238,3_TPDN_Crisis,2022,1
2022-01-14 07:00:00,1.49,1.5,1.48,1.5,734088500,VNINDEX,0.0,54.639175257731964,14.520911331435238,3_TPDN_Crisis,2022,1
2022-01-17 07:00:00,1.5,1.5,1.45,1.45,926487900,VNINDEX,-0.033333333333333326,49.48453608247423,18.898267646685955,3_TPDN_Crisis,2022,1
2022-01-18 07:00:00,1.44,1.45,1.42,1.44,691087800,VNINDEX,-0.006896551724137945,48.453608247422686,19.010241393238246,3_TPDN_Crisis,2022,1
2022-01-19 07:00:00,1.44,1.45,1.43,1.44,557995700,VNINDEX,0.0,48.453608247422686,19.010241393238246,3_TPDN_Crisis,2022,1
2022-01-20 07:00:00,1.44,1.47,1.43,1.47,762449400,VNINDEX,0.02083333333333326,51.546391752577314,20.573360115335948,3_TPDN_Crisis,2022,1
2022-01-21 07:00:00,1.47,1.48,1.46,1.47,784569900,VNINDEX,0.0,51.546391752577314,19.968951634328207,3_TPDN_Crisis,2022,1
2022-01-24 07:00:00,1.47,1.47,1.43,1.44,796675500,VNINDEX,-0.020408163265306145,48.453608247422686,20.619613637575878,3_TPDN_Crisis,2022,1
2022-01-25 07:00:00,1.43,1.48,1.42,1.48,706092300,VNINDEX,0.0277777777777779,52.57731958762888,22.92828636662646,3_TPDN_Crisis,2022,1
2022-01-26 07:00:00,1.48,1.49,1.48,1.48,767576600,VNINDEX,0.0,52.57731958762888,22.92828636662646,3_TPDN_Crisis,2022,1
2022-01-27 07:00:00,1.48,1.49,1.46,1.47,419526600,VNINDEX,-0.006756756756756799,51.546391752577314,23.04415992308574,3_TPDN_Crisis,2022,1
2022-01-28 07:00:00,1.47,1.48,1.47,1.48,663924300,VNINDEX,0.006802721088435382,52.57731958762888,23.19271694836989,3_TPDN_Crisis,2022,1
2022-02-07 07:00:00,1.5,1.51,1.49,1.5,551698200,VNINDEX,0.013513513513513598,54.639175257731964,23.585287203366732,3_TPDN_Crisis,2022,2
2022-02-08 07:00:00,1.5,1.5,1.49,1.5,697228100,VNINDEX,0.0,54.639175257731964,22.385663167769437,3_TPDN_Crisis,2022,2
2022-02-09 07:00:00,1.5,1.51,1.5,1.51,754188100,VNINDEX,0.006666666666666599,55.670103092783506,22.43490756531982,3_TPDN_Crisis,2022,2
2022-02-10 07:00:00,1.51,1.51,1.5,1.51,628938000,VNINDEX,0.0,55.670103092783506,22.290976799887673,3_TPDN_Crisis,2022,2
2022-02-11 07:00:00,1.5,1.51,1.5,1.5,577407200,VNINDEX,-0.0066225165562914245,54.639175257731964,22.392484788862728,3_TPDN_Crisis,2022,2
2022-02-14 07:00:00,1.49,1.5,1.47,1.47,751563900,VNINDEX,-0.020000000000000018,51.546391752577314,22.43634025994285,3_TPDN_Crisis,2022,2
2022-02-15 07:00:00,1.47,1.5,1.47,1.49,572156100,VNINDEX,0.013605442176870763,53.60824742268042,22.896246038625367,3_TPDN_Crisis,2022,2
2022-02-16 07:00:00,1.5,1.5,1.49,1.49,617187300,VNINDEX,0.0,53.60824742268042,22.349489544474835,3_TPDN_Crisis,2022,2
2022-02-17 07:00:00,1.49,1.51,1.49,1.51,588111300,VNINDEX,0.01342281879194629,55.670103092783506,22.75865086413818,3_TPDN_Crisis,2022,2
2022-02-18 07:00:00,1.49,1.51,1.49,1.5,672537800,VNINDEX,-0.0066225165562914245,54.639175257731964,22.896246038625367,3_TPDN_Crisis,2022,2
2022-02-21 07:00:00,1.5,1.52,1.5,1.51,737693400,VNINDEX,0.006666666666666599,55.670103092783506,19.264011475160654,3_TPDN_Crisis,2022,2
2022-02-22 07:00:00,1.5,1.51,1.48,1.5,875383700,VNINDEX,-0.0066225165562914245,54.639175257731964,19.24727751434921,3_TPDN_Crisis,2022,2
2022-02-23 07:00:00,1.51,1.52,1.51,1.51,660165300,VNINDEX,0.006666666666666599,55.670103092783506,19.295629819412614,3_TPDN_Crisis,2022,2
2022-02-24 07:00:00,1.51,1.51,1.47,1.49,976540200,VNINDEX,-0.013245033112582738,53.60824742268042,18.773234750622873,3_TPDN_Crisis,2022,2
2022-02-25 07:00:00,1.5,1.51,1.5,1.5,736050400,VNINDEX,0.006711409395973256,54.639175257731964,18.88884230068111,3_TPDN_Crisis,2022,2
2022-02-28 07:00:00,1.5,1.5,1.49,1.49,693212400,VNINDEX,-0.00666666666666671,53.60824742268042,17.385683511407624,3_TPDN_Crisis,2022,2
2022-03-01 07:00:00,1.49,1.5,1.49,1.5,796368600,VNINDEX,0.006711409395973256,54.639175257731964,14.588224637816882,3_TPDN_Crisis,2022,3
2022-03-02 07:00:00,1.5,1.5,1.48,1.49,914957200,VNINDEX,-0.00666666666666671,53.60824742268042,14.821425212544423,3_TPDN_Crisis,2022,3
2022-03-03 07:00:00,1.49,1.5,1.49,1.5,902783400,VNINDEX,0.006711409395973256,54.639175257731964,14.732258959850228,3_TPDN_Crisis,2022,3
2022-03-04 07:00:00,1.51,1.51,1.5,1.51,873323700,VNINDEX,0.006666666666666599,55.670103092783506,14.725292140452723,3_TPDN_Crisis,2022,3
2022-03-07 07:00:00,1.5,1.51,1.49,1.5,941752700,VNINDEX,-0.0066225165562914245,54.639175257731964,14.188820539153301,3_TPDN_Crisis,2022,3
2022-03-08 07:00:00,1.49,1.5,1.47,1.47,910692600,VNINDEX,-0.020000000000000018,51.546391752577314,15.872127145344034,3_TPDN_Crisis,2022,3
2022-03-09 07:00:00,1.48,1.48,1.46,1.47,888352600,VNINDEX,0.0,51.546391752577314,15.621580884245182,3_TPDN_Crisis,2022,3
2022-03-10 07:00:00,1.48,1.49,1.48,1.48,629092200,VNINDEX,0.006802721088435382,52.57731958762888,15.880871244213857,3_TPDN_Crisis,2022,3
2022-03-11 07:00:00,1.48,1.48,1.46,1.47,855643700,VNINDEX,-0.006756756756756799,51.546391752577314,15.88729526360971,3_TPDN_Crisis,2022,3
2022-03-14 07:00:00,1.46,1.47,1.44,1.45,815892100,VNINDEX,-0.013605442176870763,49.48453608247423,15.00883385246169,3_TPDN_Crisis,2022,3
2022-03-15 07:00:00,1.45,1.45,1.44,1.45,641644500,VNINDEX,0.0,49.48453608247423,14.041682392396048,3_TPDN_Crisis,2022,3
2022-03-16 07:00:00,1.46,1.46,1.45,1.46,544662700,VNINDEX,0.006896551724137945,50.51546391752577,14.338094077783243,3_TPDN_Crisis,2022,3
2022-03-17 07:00:00,1.47,1.47,1.46,1.46,683175800,VNINDEX,0.0,50.51546391752577,13.304466365384465,3_TPDN_Crisis,2022,3
2022-03-18 07:00:00,1.47,1.47,1.47,1.47,745610800,VNINDEX,0.006849315068493178,51.546391752577314,13.494531181099223,3_TPDN_Crisis,2022,3
2022-03-21 07:00:00,1.47,1.49,1.47,1.49,727377200,VNINDEX,0.013605442176870763,53.60824742268042,14.22091288649825,3_TPDN_Crisis,2022,3
2022-03-22 07:00:00,1.5,1.51,1.5,1.5,905037000,VNINDEX,0.006711409395973256,54.639175257731964,14.263045337403907,3_TPDN_Crisis,2022,3
2022-03-23 07:00:00,1.51,1.51,1.5,1.5,788727300,VNINDEX,0.0,54.639175257731964,14.046816922866453,3_TPDN_Crisis,2022,3
2022-03-24 07:00:00,1.5,1.51,1.5,1.5,753772900,VNINDEX,0.0,54.639175257731964,13.187793279669071,3_TPDN_Crisis,2022,3
2022-03-25 07:00:00,1.5,1.5,1.49,1.5,724086800,VNINDEX,0.0,54.639175257731964,12.973016717659478,3_TPDN_Crisis,2022,3
2022-03-28 07:00:00,1.49,1.5,1.47,1.48,988930700,VNINDEX,-0.013333333333333308,52.57731958762888,13.628827891461977,3_TPDN_Crisis,2022,3
2022-03-29 07:00:00,1.49,1.5,1.49,1.5,687922600,VNINDEX,0.013513513513513598,54.639175257731964,14.290853835334868,3_TPDN_Crisis,2022,3
2022-03-30 07:00:00,1.49,1.5,1.48,1.49,880911900,VNINDEX,-0.00666666666666671,53.60824742268042,14.290853835334868,3_TPDN_Crisis,2022,3
2022-03-31 07:00:00,1.49,1.5,1.49,1.49,633286300,VNINDEX,0.0,53.60824742268042,14.072114900489074,3_TPDN_Crisis,2022,3
2022-04-01 07:00:00,1.49,1.52,1.48,1.52,881661100,VNINDEX,0.020134228187919545,56.70103092783505,15.67657071872449,3_TPDN_Crisis,2022,4
2022-04-04 07:00:00,1.53,1.53,1.52,1.52,734587100,VNINDEX,0.0,56.70103092783505,15.459166786297196,3_TPDN_Crisis,2022,4
2022-04-05 07:00:00,1.52,1.53,1.52,1.52,663110500,VNINDEX,0.0,56.70103092783505,13.398762642020904,3_TPDN_Crisis,2022,4
2022-04-06 07:00:00,1.51,1.52,1.51,1.52,912695000,VNINDEX,0.0,56.70103092783505,13.398762642020904,3_TPDN_Crisis,2022,4
2022-04-07 07:00:00,1.52,1.52,1.5,1.5,763664700,VNINDEX,-0.013157894736842146,54.639175257731964,14.239049880275662,3_TPDN_Crisis,2022,4
2022-04-08 07:00:00,1.5,1.51,1.48,1.48,741103600,VNINDEX,-0.013333333333333308,52.57731958762888,14.873644640663109,3_TPDN_Crisis,2022,4
2022-04-12 07:00:00,1.49,1.49,1.46,1.46,656188800,VNINDEX,-0.013513513513513487,50.51546391752577,14.862210934620764,3_TPDN_Crisis,2022,4
2022-04-13 07:00:00,1.46,1.48,1.45,1.48,636344500,VNINDEX,0.013698630136986356,52.57731958762888,15.59261027489243,3_TPDN_Crisis,2022,4
2022-04-14 07:00:00,1.48,1.48,1.47,1.47,498914000,VNINDEX,-0.006756756756756799,51.546391752577314,15.668955365696696,3_TPDN_Crisis,2022,4
2022-04-15 07:00:00,1.47,1.48,1.46,1.46,639722900,VNINDEX,-0.006802721088435382,50.51546391752577,15.875969514008883,3_TPDN_Crisis,2022,4
2022-04-18 07:00:00,1.46,1.46,1.43,1.43,790646000,VNINDEX,-0.020547945205479423,47.42268041237112,17.23921576554168,3_TPDN_Crisis,2022,4
2022-04-19 07:00:00,1.44,1.44,1.41,1.41,666337000,VNINDEX,-0.013986013986013957,45.360824742268036,16.84801863300344,3_TPDN_Crisis,2022,4
2022-04-20 07:00:00,1.4,1.41,1.38,1.38,652803300,VNINDEX,-0.021276595744680882,42.26804123711339,17.68242230565519,3_TPDN_Crisis,2022,4
2022-04-21 07:00:00,1.37,1.39,1.36,1.37,741348500,VNINDEX,-0.007246376811594013,41.237113402061865,17.646545810925858,3_TPDN_Crisis,2022,4
2022-04-22 07:00:00,1.38,1.39,1.35,1.38,799750600,VNINDEX,0.007299270072992581,42.26804123711339,18.076409770142703,3_TPDN_Crisis,2022,4
2022-04-25 07:00:00,1.38,1.38,1.3,1.31,696873600,VNINDEX,-0.05072463768115931,35.05154639175259,24.409068316526376,3_TPDN_Crisis,2022,4
2022-04-26 07:00:00,1.29,1.34,1.26,1.34,673169600,VNINDEX,0.022900763358778553,38.14432989690724,26.39787512327957,3_TPDN_Crisis,2022,4
2022-04-27 07:00:00,1.34,1.36,1.31,1.35,485406800,VNINDEX,0.00746268656716409,39.17525773195878,25.923527346849422,3_TPDN_Crisis,2022,4
2022-04-28 07:00:00,1.35,1.36,1.34,1.35,458334600,VNINDEX,0.0,39.17525773195878,25.97892312266276,3_TPDN_Crisis,2022,4
2022-04-29 07:00:00,1.35,1.37,1.34,1.37,532838100,VNINDEX,0.014814814814814836,41.237113402061865,26.858750774737832,3_TPDN_Crisis,2022,4
2022-05-04 07:00:00,1.37,1.37,1.35,1.35,498884800,VNINDEX,-0.014598540145985384,39.17525773195878,25.506098817243195,3_TPDN_Crisis,2022,5
2022-05-05 07:00:00,1.36,1.36,1.33,1.36,510234300,VNINDEX,0.007407407407407307,40.20618556701032,25.862102998112803,3_TPDN_Crisis,2022,5
2022-05-06 07:00:00,1.34,1.35,1.33,1.33,510678900,VNINDEX,-0.022058823529411797,37.11340206185567,26.428315410737767,3_TPDN_Crisis,2022,5
2022-05-09 07:00:00,1.31,1.31,1.27,1.27,627609200,VNINDEX,-0.045112781954887216,30.927835051546392,29.61167710969656,3_TPDN_Crisis,2022,5
2022-05-10 07:00:00,1.26,1.29,1.23,1.29,600766800,VNINDEX,0.015748031496062964,32.9896907216495,30.7983251166629,3_TPDN_Crisis,2022,5
2022-05-11 07:00:00,1.29,1.31,1.28,1.3,380880400,VNINDEX,0.007751937984496138,34.020618556701045,31.160630244264993,3_TPDN_Crisis,2022,5
2022-05-12 07:00:00,1.29,1.29,1.24,1.24,516642600,VNINDEX,-0.04615384615384621,27.835051546391764,34.17425086801252,3_TPDN_Crisis,2022,5
2022-05-13 07:00:00,1.23,1.24,1.18,1.18,736096200,VNINDEX,-0.048387096774193616,21.649484536082465,36.02367613684525,3_TPDN_Crisis,2022,5
2022-05-16 07:00:00,1.21,1.22,1.17,1.17,551353400,VNINDEX,-0.008474576271186418,20.618556701030922,36.00190871815715,3_TPDN_Crisis,2022,5
2022-05-17 07:00:00,1.16,1.23,1.16,1.23,542868100,VNINDEX,0.05128205128205132,26.8041237113402,42.278141484463895,3_TPDN_Crisis,2022,5
2022-05-18 07:00:00,1.24,1.25,1.22,1.24,514538800,VNINDEX,0.008130081300812941,27.835051546391764,42.392166854643115,3_TPDN_Crisis,2022,5
2022-05-19 07:00:00,1.21,1.25,1.21,1.24,459858400,VNINDEX,0.0,27.835051546391764,42.366712089539554,3_TPDN_Crisis,2022,5
2022-05-20 07:00:00,1.24,1.25,1.23,1.24,465793600,VNINDEX,0.0,27.835051546391764,42.02507588379958,3_TPDN_Crisis,2022,5
2022-05-23 07:00:00,1.25,1.25,1.21,1.22,488979100,VNINDEX,-0.016129032258064502,25.773195876288657,42.20599912014868,3_TPDN_Crisis,2022,5
2022-05-24 07:00:00,1.22,1.23,1.2,1.23,479498700,VNINDEX,0.008196721311475308,26.8041237113402,42.24311858820617,3_TPDN_Crisis,2022,5
2022-05-25 07:00:00,1.24,1.27,1.23,1.27,616951500,VNINDEX,0.03252032520325199,30.927835051546392,40.7027615856222,3_TPDN_Crisis,2022,5
2022-05-26 07:00:00,1.27,1.28,1.26,1.27,514352700,VNINDEX,0.0,30.927835051546392,39.701091755333245,3_TPDN_Crisis,2022,5
2022-05-27 07:00:00,1.27,1.29,1.27,1.29,578174500,VNINDEX,0.015748031496062964,32.9896907216495,40.08064989526029,3_TPDN_Crisis,2022,5
2022-05-30 07:00:00,1.29,1.3,1.28,1.29,499452600,VNINDEX,0.0,32.9896907216495,40.08064989526029,3_TPDN_Crisis,2022,5
2022-05-31 07:00:00,1.29,1.3,1.28,1.29,543596100,VNINDEX,0.0,32.9896907216495,39.60010206207463,3_TPDN_Crisis,2022,5
2022-06-01 07:00:00,1.29,1.3,1.29,1.3,505619500,VNINDEX,0.007751937984496138,34.020618556701045,39.50450114548426,3_TPDN_Crisis,2022,6
2022-06-02 07:00:00,1.3,1.3,1.28,1.29,527933000,VNINDEX,-0.007692307692307665,32.9896907216495,39.41192290707514,3_TPDN_Crisis,2022,6
2022-06-03 07:00:00,1.29,1.29,1.28,1.29,393832200,VNINDEX,0.0,32.9896907216495,38.7201607121498,3_TPDN_Crisis,2022,6
2022-06-06 07:00:00,1.29,1.3,1.28,1.29,541562900,VNINDEX,0.0,32.9896907216495,35.08103001503793,3_TPDN_Crisis,2022,6
2022-06-07 07:00:00,1.29,1.29,1.26,1.29,625987600,VNINDEX,0.0,32.9896907216495,34.64649695086284,3_TPDN_Crisis,2022,6
2022-06-08 07:00:00,1.3,1.32,1.29,1.31,543305900,VNINDEX,0.015503875968992276,35.05154639175259,34.97748609275259,3_TPDN_Crisis,2022,6
2022-06-09 07:00:00,1.31,1.31,1.3,1.31,436340700,VNINDEX,0.0,35.05154639175259,30.31900790602028,3_TPDN_Crisis,2022,6
2022-06-10 07:00:00,1.3,1.31,1.28,1.28,561068400,VNINDEX,-0.022900763358778664,31.958762886597935,25.577393018726962,3_TPDN_Crisis,2022,6
2022-06-13 07:00:00,1.25,1.26,1.23,1.23,709415500,VNINDEX,-0.0390625,26.8041237113402,29.578794197325475,3_TPDN_Crisis,2022,6
2022-06-14 07:00:00,1.21,1.24,1.21,1.23,519177100,VNINDEX,0.0,26.8041237113402,23.34415527764975,3_TPDN_Crisis,2022,6
2022-06-15 07:00:00,1.23,1.24,1.2,1.21,626914600,VNINDEX,-0.016260162601625994,24.742268041237114,23.83218734197116,3_TPDN_Crisis,2022,6
2022-06-16 07:00:00,1.23,1.25,1.22,1.24,522295400,VNINDEX,0.024793388429751984,27.835051546391764,25.54932154413054,3_TPDN_Crisis,2022,6
2022-06-17 07:00:00,1.21,1.22,1.19,1.22,684022500,VNINDEX,-0.016129032258064502,25.773195876288657,26.193023316882947,3_TPDN_Crisis,2022,6
2022-06-20 07:00:00,1.22,1.22,1.18,1.18,620002900,VNINDEX,-0.032786885245901676,21.649484536082465,28.094290860519735,3_TPDN_Crisis,2022,6
2022-06-21 07:00:00,1.17,1.19,1.16,1.17,607711900,VNINDEX,-0.008474576271186418,20.618556701030922,27.952760678233957,3_TPDN_Crisis,2022,6
2022-06-22 07:00:00,1.18,1.19,1.16,1.17,529135300,VNINDEX,0.0,20.618556701030922,24.77516537619238,3_TPDN_Crisis,2022,6
2022-06-23 07:00:00,1.16,1.19,1.16,1.19,380442900,VNINDEX,0.017094017094017033,22.68041237113403,25.85832618153275,3_TPDN_Crisis,2022,6
2022-06-24 07:00:00,1.19,1.2,1.19,1.19,410876800,VNINDEX,0.0,22.68041237113403,24.921460032727193,3_TPDN_Crisis,2022,6
2022-06-27 07:00:00,1.19,1.2,1.19,1.2,429735700,VNINDEX,0.008403361344537785,23.71134020618557,25.272287458822866,3_TPDN_Crisis,2022,6
2022-06-28 07:00:00,1.2,1.22,1.2,1.22,534186600,VNINDEX,0.016666666666666607,25.773195876288657,26.25088697285607,3_TPDN_Crisis,2022,6
2022-06-29 07:00:00,1.21,1.22,1.21,1.22,519299900,VNINDEX,0.0,25.773195876288657,25.986181433017418,3_TPDN_Crisis,2022,6
2022-06-30 07:00:00,1.22,1.22,1.2,1.2,471576000,VNINDEX,-0.016393442622950838,23.71134020618557,26.3733543077985,3_TPDN_Crisis,2022,6
2022-07-01 07:00:00,1.19,1.2,1.17,1.2,498479000,VNINDEX,0.0,23.71134020618557,26.3733543077985,3_TPDN_Crisis,2022,7
2022-07-04 07:00:00,1.21,1.21,1.19,1.2,403314600,VNINDEX,0.0,23.71134020618557,26.3733543077985,3_TPDN_Crisis,2022,7
2022-07-05 07:00:00,1.2,1.2,1.18,1.18,559493000,VNINDEX,-0.01666666666666672,21.649484536082465,26.7428584755865,3_TPDN_Crisis,2022,7
2022-07-06 07:00:00,1.17,1.18,1.15,1.15,511773800,VNINDEX,-0.025423728813559365,18.556701030927837,26.666855937704376,3_TPDN_Crisis,2022,7
2022-07-07 07:00:00,1.15,1.17,1.14,1.17,362816600,VNINDEX,0.01739130434782621,20.618556701030922,27.902643124290137,3_TPDN_Crisis,2022,7
2022-07-08 07:00:00,1.17,1.18,1.16,1.17,437189300,VNINDEX,0.0,20.618556701030922,27.181913258002467,3_TPDN_Crisis,2022,7
2022-07-11 07:00:00,1.17,1.17,1.14,1.16,488732000,VNINDEX,-0.008547008547008517,19.58762886597938,23.982088134960104,3_TPDN_Crisis,2022,7
2022-07-12 07:00:00,1.15,1.17,1.15,1.17,475429100,VNINDEX,0.008620689655172376,20.618556701030922,24.309367643730365,3_TPDN_Crisis,2022,7
2022-07-13 07:00:00,1.17,1.18,1.17,1.17,522379700,VNINDEX,0.0,20.618556701030922,23.757415802794167,3_TPDN_Crisis,2022,7
2022-07-14 07:00:00,1.17,1.18,1.17,1.18,490512400,VNINDEX,0.008547008547008517,21.649484536082465,22.001043350951402,3_TPDN_Crisis,2022,7
2022-07-15 07:00:00,1.18,1.19,1.18,1.18,543854200,VNINDEX,0.0,21.649484536082465,21.401423057584758,3_TPDN_Crisis,2022,7
2022-07-18 07:00:00,1.18,1.18,1.17,1.18,480514500,VNINDEX,0.0,21.649484536082465,17.94558316456816,3_TPDN_Crisis,2022,7
2022-07-19 07:00:00,1.18,1.18,1.17,1.18,479006800,VNINDEX,0.0,21.649484536082465,17.660844582490448,3_TPDN_Crisis,2022,7
2022-07-20 07:00:00,1.19,1.2,1.19,1.19,601098600,VNINDEX,0.008474576271186418,22.68041237113403,17.884774397439948,3_TPDN_Crisis,2022,7
2022-07-21 07:00:00,1.19,1.2,1.19,1.2,500949000,VNINDEX,0.008403361344537785,23.71134020618557,17.090014665716506,3_TPDN_Crisis,2022,7
2022-07-22 07:00:00,1.2,1.2,1.19,1.19,448428100,VNINDEX,-0.008333333333333304,22.68041237113403,17.374290261035995,3_TPDN_Crisis,2022,7
2022-07-25 07:00:00,1.19,1.2,1.18,1.19,410066000,VNINDEX,0.0,22.68041237113403,17.092660921859906,3_TPDN_Crisis,2022,7
2022-07-26 07:00:00,1.19,1.19,1.18,1.19,388328300,VNINDEX,0.0,22.68041237113403,15.870408881359502,3_TPDN_Crisis,2022,7
2022-07-27 07:00:00,1.18,1.19,1.18,1.19,387799200,VNINDEX,0.0,22.68041237113403,15.870408881359502,3_TPDN_Crisis,2022,7
2022-07-28 07:00:00,1.19,1.21,1.19,1.21,620546700,VNINDEX,0.01680672268907557,24.742268041237114,16.02860395750743,3_TPDN_Crisis,2022,7
2022-07-29 07:00:00,1.21,1.22,1.21,1.21,537058300,VNINDEX,0.0,24.742268041237114,16.02860395750743,3_TPDN_Crisis,2022,7
2022-08-01 07:00:00,1.21,1.23,1.21,1.23,681871300,VNINDEX,0.016528925619834656,26.8041237113402,17.009031686954682,3_TPDN_Crisis,2022,8
2022-08-02 07:00:00,1.23,1.24,1.22,1.24,734388200,VNINDEX,0.008130081300812941,27.835051546391764,15.7692217171724,3_TPDN_Crisis,2022,8
2022-08-03 07:00:00,1.23,1.25,1.23,1.25,702358600,VNINDEX,0.008064516129032251,28.865979381443307,11.901880529683137,3_TPDN_Crisis,2022,8
2022-08-04 07:00:00,1.25,1.26,1.25,1.25,655935800,VNINDEX,0.0,28.865979381443307,10.90547356305997,3_TPDN_Crisis,2022,8
2022-08-05 07:00:00,1.25,1.25,1.25,1.25,604391400,VNINDEX,0.0,28.865979381443307,10.90547356305997,3_TPDN_Crisis,2022,8
2022-08-08 07:00:00,1.25,1.26,1.25,1.26,634015600,VNINDEX,0.008000000000000007,29.89690721649485,10.063584494359281,3_TPDN_Crisis,2022,8
2022-08-09 07:00:00,1.26,1.26,1.25,1.26,655262300,VNINDEX,0.0,29.89690721649485,10.022173524305233,3_TPDN_Crisis,2022,8
2022-08-10 07:00:00,1.26,1.26,1.25,1.26,584384800,VNINDEX,0.0,29.89690721649485,10.022173524305233,3_TPDN_Crisis,2022,8
2022-08-11 07:00:00,1.26,1.27,1.25,1.25,765336500,VNINDEX,-0.007936507936507908,28.865979381443307,10.659339243811768,3_TPDN_Crisis,2022,8
2022-08-12 07:00:00,1.25,1.26,1.25,1.26,508817800,VNINDEX,0.008000000000000007,29.89690721649485,10.747870906752247,3_TPDN_Crisis,2022,8
2022-08-15 07:00:00,1.27,1.27,1.27,1.27,585580500,VNINDEX,0.007936507936507908,30.927835051546392,10.793113833318346,3_TPDN_Crisis,2022,8
2022-08-16 07:00:00,1.27,1.28,1.27,1.27,572322300,VNINDEX,0.0,30.927835051546392,10.793113833318346,3_TPDN_Crisis,2022,8
